"Shorter","Macon","Alabama","http://www.shorteralabama.com/"
"Saint Clair County",,"Alabama","http://www.stclairco.com/"
"Shelby County",,"Alabama","http://www.shelbycountyalabama.com/"
"Eufaula","Barbour","Alabama","http://www.eufaulaalabama.com/"
"Tuscaloosa County",,"Alabama","http://www.tuscco.com/"
"Walker County",,"Alabama","http://www.walkercounty.com/"
"Fairhope","Baldwin","Alabama","http://www.cofairhope.com/"
"Fayette","Fayette","Alabama","http://cityoffayette.org/"
"Florence","Lauderdale","Alabama","http://www.florenceal.org/"
"Summerdale","Baldwin","Alabama","http://www.summerdalealabama.com/"
"Foley","Baldwin","Alabama","http://www.cityoffoley.org/"
"Sylacauga","Talladega","Alabama","http://www.sylacauga.net/"
"Fort Deposit","Lowndes","Alabama","http://fortdeposit.info/"
"Fort Payne","DeKalb","Alabama","http://www.fortpayne.org/"
"Talladega","Talladega","Alabama","http://www.talladega.com/"
"Tallassee","Elmore","Alabama","http://www.tallasseechamber.com"
"Fultondale","Jefferson","Alabama","http://www.fultondale.com/"
"Gadsden","Etowah","Alabama","http://www.cityofgadsden.com/"
"Thomasville","Clarke","Alabama","http://www.thomasvilleal.com/"
"Gardendale","Jefferson","Alabama","http://www.cityofgardendale.com/"
"Troy","Pike","Alabama","http://www.troyalabama.com/"
"Trussville","Jefferson","Alabama","http://www.trussville.org/"
"Tuscaloosa","Tuscaloosa","Alabama","http://www.ci.tuscaloosa.al.us/"
"Tuskegee","Macon","Alabama","http://www.tuskegeealabama.org/"
"Union Springs","Bullock","Alabama","http://www.unionspringsalabama.com/"
"Uniontown","Perry","Alabama","http://www.uniontownal.org/"
"Valley","Chambers","Alabama","http://www.cityofvalley.com/"
"Grant","Marshall","Alabama","http://www.grantalabama.com/"
"Vernon","Lamar","Alabama","http://www.vernon.siteblast.com/"
"Vestavia Hills","Jefferson","Alabama","http://www.vestaviahills.net/"
"Guin","Marion","Alabama","http://www.guinal.org/"
"Gulf Shores","Baldwin","Alabama","http://www.gulfshoresal.gov/"
"Guntersville","Marshall","Alabama","http://www.guntersvilleal.org/"
"Hamilton","Marion","Alabama","http://www.cityofhamilton.org/"
"Hartselle","Morgan","Alabama","http://www.hartselle.org/"
"Wetumpka","Elmore","Alabama","http://www.cityofwetumpka.com/"
"Winfield","Marion","Alabama","http://www.winfieldcity.org/"
"Heflin","Cleburne","Alabama","http://www.cityofheflin.org/"
"Helena","Shelby","Alabama","http://www.cityofhelena.org/"
"Homewood","Jefferson","Alabama","http://www.homewoodal.net/"
"Hoover","Jefferson","Alabama","http://www.hooveral.org/"
"Hueytown","Jefferson","Alabama","http://www.hueytown.org/"
"Huntsville","Madison","Alabama","http://www.hsvcity.org/"
"Irondale","Jefferson","Alabama","http://www.cityofirondale.org/"
"Jacksonville","Calhoun","Alabama","http://www.jacksonville-al.org/"
"Jasper","Walker","Alabama","http://www.jaspercity.com/"
"Leeds","Jefferson","Alabama","http://www.leedsalabama.com/"
"Leesburg","Cherokee","Alabama","http://www.leesburg-al.org/"
"Lincoln","Talladega","Alabama","http://www.lincolnalabama.com/"
"Lineville","Clay","Alabama","http://www.cityoflineville.com/"
"Livingston","Sumter","Alabama","http://www.ci.livingston.al.us/"
"Abbeville","Henry","Alabama","http://www.cityofabbeville.org/"
"Luverne","Crenshaw","Alabama","http://www.luverne.org/"
"Alabaster","Shelby","Alabama","http://www.cityofalabaster.com/"
"Alexander City","Tallapoosa","Alabama","http://www.alexandercityonline.com/"
"Madison","Madison","Alabama","http://www.ci.madison.al.us/"
"Andalusia","Covington","Alabama","http://www.cityofandalusia.com/"
"Marion","Perry","Alabama","http://www.marionalabama.org/"
"Anniston","Calhoun","Alabama","http://www.ci.anniston.al.us/"
"Arab","Marshall","Alabama","http://www.arabcity.org/"
"Ashland","Clay","Alabama","http://www.cityofashland.net/"
"Athens","Limestone","Alabama","http://www.athensal.us"
"Millbrook","Elmore","Alabama","http://www.cityofmillbrook.org/"
"Attalla","Etowah","Alabama","http://www.cityofattalla.com/"
"Auburn","Lee","Alabama","http://www.auburnalabama.org/"
"Mobile","Mobile","Alabama","http://www.cityofmobile.org/"
"Monroeville","Monroe","Alabama","http://www.monroecountyal.com/"
"Montevallo","Shelby","Alabama","http://www.cityofmontevallo.com/"
"Montgomery","Montgomery","Alabama","http://www.montgomeryal.gov/"
"Baileyton","Cullman","Alabama","http://www.baileyton-al.com/"
"Bay Minette","Baldwin","Alabama","http://www.cityofbayminette.org/"
"Beatrice","Monroe","Alabama","http://eagle382.tripod.com/"
"Mountain Brook","Jefferson","Alabama","http://www.mtnbrook.org/"
"Muscle Shoals","Colbert","Alabama","http://www.cityofmuscleshoals.com/"
"Bessemer","Jefferson","Alabama","http://www.bessemeral.org/"
"Birmingham","Jefferson","Alabama","http://www.informationbirmingham.com/"
"Boaz","Marshall","Alabama","http://www.cityofboaz.org/"
"Brantley","Crenshaw","Alabama","http://www.townofbrantley.com/"
"Brewton","Escambia","Alabama","http://www.cityofbrewton.org/"
"Bridgeport","Jackson","Alabama","http://www.bridgeportal.org/"
"Northport","Tuscaloosa","Alabama","http://www.cityofnorthport.org/"
"Brookwood","Tuscaloosa","Alabama","http://www.brookwoodalabama.com/"
"Brundidge","Pike","Alabama","http://www.brundidge.org/"
"Calera","Shelby","Alabama","http://www.cityofcalera.org/"
"Opelika","Lee","Alabama","http://www.opelika.org/"
"Orange Beach","Baldwin","Alabama","http://www.cityoforangebeach.com/"
"Cedar Bluff","Cherokee","Alabama","http://www.cedarbluff-al.org/"
"Oxford","Calhoun","Alabama","http://www.oxfordalabama.org/"
"Ozark","Dale","Alabama","http://www.ozarkalabama.us/ozark/"
"Centre","Cherokee","Alabama","http://www.cityofcentre.org/"
"Autauga County",,"Alabama","http://www.autaugaco.org/"
"Pelham","Shelby","Alabama","http://www.pelhamonline.com/"
"Baldwin County",,"Alabama","http://www.co.baldwin.al.us/"
"Pell City","St. Clair","Alabama","http://www.cityofpellcity.com/"
"Blount County",,"Alabama","http://www.co.blount.al.us/"
"Childersburg","Talladega","Alabama","http://www.childersburg.org/"
"Phenix City","Russell","Alabama","http://www.phenixcityal.us/"
"Citronelle","Mobile","Alabama","http://www.cityofcitronelle.com/"
"Clanton","Chilton","Alabama","http://www.clanton.al.us/"
"Calhoun County",,"Alabama","http://www.calhouncounty.org/"
"Piedmont","Calhoun","Alabama","http://www.piedmontcity.org/"
"Chambers County",,"Alabama","http://www.chamberscounty.com/"
"Clarke County",,"Alabama","http://www.clarkecountyal.com/"
"Colbert County",,"Alabama","http://www.colbertcounty.org/"
"Collinsville","DeKalb","Alabama","http://www.collinsvillealabama.net/"
"Columbiana","Shelby","Alabama","http://www.cityofcolumbiana.com/"
"Prattville","Autauga","Alabama","http://www.prattvilleal.gov/"
"Cullman County",,"Alabama","http://www.co.cullman.al.us/"
"Courtland","Lawrence","Alabama","http://www.courtlandalabama.com/"
"Rainbow City","Etowah","Alabama","http://www.rbcalabama.com/"
"Elmore County",,"Alabama","http://elmoreco.org/"
"Escambia County",,"Alabama","http://www.co.escambia.al.us/"
"Crossville","DeKalb","Alabama","http://www.crossvillealabama.com/"
"Etowah County",,"Alabama","http://www.etowahcounty.org/"
"Cullman","Cullman","Alabama","http://www.cullmancity.org/"
"Daleville","Dale","Alabama","http://www.dalevilleal.com/"
"Daphne","Baldwin","Alabama","http://www.daphneal.com/"
"Rehobeth","Houston","Alabama","http://www.rehobethalabama.com/"
"Tallassee","Tallapoosa","Alabama","http://www.tallasseechamber.com"
"Rogers","Benton","Arkansas","http://www.rogersarkansas.com/"
"Fayetteville","Washington","Arkansas","http://www.accessfayetteville.org/"
"Russellville","Pope","Arkansas","http://www.russellvillearkansas.org/"
"Fort Smith","Sebastian","Arkansas","http://www.fsark.com/"
"Searcy","White","Arkansas","http://www.searcy.com"
"Sherwood","Pulaski","Arkansas","http://www.ci.sherwood.ar.us/"
"Siloam Springs","Benton","Arkansas","http://www.siloamsprings.com/"
"Baxter County",,"Arkansas","http://www.baxtercounty.org/"
"Benton County",,"Arkansas","http://www.co.benton.ar.us/"
"Clark County",,"Arkansas","http://www.clarkcountyarkansas.com/"
"Craighead County",,"Arkansas","http://www.craigheadcounty.org/"
"Crawford County",,"Arkansas","http://www.crawford-county.org/"
"Garland County",,"Arkansas","http://www.garlandcounty.org/"
"Jackson County",,"Arkansas","http://www.jacksoncountyar.org/"
"Jefferson County",,"Arkansas","http://www.jeffersoncountyar.gov/"
"West Memphis","Crittenden","Arkansas","http://www.ci.west-memphis.ar.us/"
"Mississippi County",,"Arkansas","http://www.mcagov.com/"
"Hot Springs","Garland","Arkansas","http://www.cityhs.net/"
"Nevada County",,"Arkansas","http://co.nevada.ar.us/"
"Poinsett County",,"Arkansas","http://www.poinsettcounty.us/"
"Pulaski County",,"Arkansas","http://www.co.pulaski.ar.us/"
"Jacksonville","Pulaski","Arkansas","http://www.cityofjacksonville.net"
"Saline County",,"Arkansas","http://www.salinecounty.org/"
"Sebastian County",,"Arkansas","http://www.sebastiancountyonline.com/"
"Sevier County",,"Arkansas","http://www.seviercounty-ar.gov/"
"Jonesboro","Craighead","Arkansas","http://www.jonesboro.org/"
"Sharp County",,"Arkansas","http://www.sharpcounty.org/"
"Washington County",,"Arkansas","http://www.co.washington.ar.us/"
"White County",,"Arkansas","http://www.whitecountyar.org/"
"Arkadelphia","Clark","Arkansas","http://www.cityofarkadelphia.com/"
"Lavaca","Sebastian","Arkansas","http://www.cityoflavaca.com/"
"Little Rock","Pulaski","Arkansas","http://www.littlerock.org/"
"Bentonville","Benton","Arkansas","http://www.bentonvillear.com/"
"Maumelle","Pulaski","Arkansas","http://www.maumelle.org/"
"Melbourne","Izard","Arkansas","http://www.mymelbournearkansas.com/"
"Mena","Polk","Arkansas","http://www.cityofmena.org/"
"Carlisle","Lonoke","Arkansas","http://www.carlislear.org"
"Nashville","Howard","Arkansas","https://www.mylocalgov.com/nashvillear/"
"Cherokee Village","Sharp","Arkansas","http://www.cherokeevillage.org/"
"North Little Rock","Pulaski","Arkansas","http://www.northlr.org/"
"Conway","Faulkner","Arkansas","http://www.cityofconway.org/"
"Crossett","Ashley","Arkansas","http://www.cityofcrossett.net"
"Eureka Springs","Carroll","Arkansas","http://www.cityofeurekasprings.org/"
"Wickenburg","Maricopa","Arizona","http://www.ci.wickenburg.az.us/"
"Willcox","Cochise","Arizona","http://www.willcoxcity.org/"
"Williams","Coconino","Arizona","http://www.williamsaz.gov/council.html"
"Winslow","Navajo","Arizona","http://ci.winslow.az.us/"
"Yuma","Yuma","Arizona","http://www.ci.yuma.az.us/"
"Apache County",,"Arizona","http://www.co.apache.az.us/"
"Cochise County",,"Arizona","http://cochise.az.gov/"
"Coconino County",,"Arizona","http://www.coconino.az.gov/"
"Gila County",,"Arizona","http://www.gilacountyaz.gov"
"Graham County",,"Arizona","http://www.graham.az.gov/"
"Greenlee County",,"Arizona","http://www.co.greenlee.az.us/"
"La Paz County",,"Arizona","http://www.co.la-paz.az.us/"
"Maricopa County",,"Arizona","http://www.maricopa.gov/"
"Mohave County",,"Arizona","http://www.co.mohave.az.us/"
"Navajo County",,"Arizona","http://www.navajocountyaz.gov/"
"Pima County",,"Arizona","http://www.pima.gov/"
"Pinal County",,"Arizona","http://www.pinalcountyaz.gov"
"Santa Cruz County",,"Arizona","http://www.co.santa-cruz.az.us/"
"Yavapai County",,"Arizona","http://www.co.yavapai.az.us/"
"Yuma County",,"Arizona","http://www.co.yuma.az.us/"
"Apache Junction","Pinal","Arizona","http://www.ajcity.net/"
"Avondale","Maricopa","Arizona","http://www.ci.avondale.az.us/"
"Benson","Cochise","Arizona","http://www.cityofbenson.com/"
"Bisbee","Cochise","Arizona","http://www.cityofbisbee.com/"
"Buckeye","Maricopa","Arizona","http://www.buckeyeaz.gov/"
"Bullhead City","Mohave","Arizona","http://www.bullheadcity.com/"
"Camp Verde","Yavapai","Arizona","http://www.cvaz.org/"
"Carefree","Maricopa","Arizona","http://www.carefree.org/"
"Casa Grande","Pinal","Arizona","http://www.casagrandeaz.gov/"
"Cave Creek","Maricopa","Arizona","http://www.cavecreek.org/"
"Chandler","Maricopa","Arizona","http://chandleraz.gov/"
"Chino Valley","Yavapai","Arizona","http://www.chinoaz.net/"
"Clarkdale","Yavapai","Arizona","http://www.clarkdale.az.us/"
"Coolidge","Pinal","Arizona","http://www.coolidgeaz.com/"
"Cottonwood","Yavapai","Arizona","http://www.ci.cottonwood.az.us/"
"Duncan","Greenlee","Arizona","http://www.townofduncan.com/"
"Eagar","Apache","Arizona","http://www.eagaraz.gov/"
"El Mirage","Maricopa","Arizona","http://www.cityofelmirage.org/"
"Eloy","Pinal","Arizona","http://www.eloyaz.org/"
"Flagstaff","Coconino","Arizona","http://www.flagstaff.az.gov/"
"Florence","Pinal","Arizona","http://www.florenceaz.gov/"
"Fountain Hills","Maricopa","Arizona","http://www.fh.az.gov/"
"Gilbert","Maricopa","Arizona","http://www.ci.gilbert.az.us/"
"Glendale","Maricopa","Arizona","http://www.ci.glendale.az.us/"
"Goodyear","Maricopa","Arizona","http://www.ci.goodyear.az.us/"
"Guadalupe","Maricopa","Arizona","http://www.guadalupeaz.org/"
"Holbrook","Navajo","Arizona","http://www.ci.holbrook.az.us/"
"Kearny","Pinal","Arizona","http://www.townofkearny.com/"
"Kingman","Mohave","Arizona","http://www.cityofkingman.gov/"
"Lake Havasu City","Mohave","Arizona","http://www.lhcaz.gov/"
"Litchfield Park","Maricopa","Arizona","http://www.litchfield-park.org/"
"Marana","Pima","Arizona","http://www.marana.com/"
"Maricopa","Pinal","Arizona","http://www.cityofmaricopa.net/"
"Mesa","Maricopa","Arizona","http://www.mesaaz.gov/"
"Nogales","Santa Cruz","Arizona","http://www.cityofnogales.net/"
"Oro Valley","Pima","Arizona","http://www.ci.oro-valley.az.us/"
"Page","Coconino","Arizona","http://www.cityofpage.org/"
"Paradise Valley","Maricopa","Arizona","http://www.ci.paradise-valley.az.us/"
"Parker","La Paz","Arizona","http://www.ci.parker.az.us/"
"Payson","Gila","Arizona","http://www.ci.payson.az.us/"
"Peoria","Maricopa","Arizona","http://www.peoriaaz.gov/"
"Phoenix","Maricopa","Arizona","http://www.phoenix.gov/"
"Pinetop-Lakeside","Navajo","Arizona","http://ci.pinetop-lakeside.az.us/"
"Prescott","Yavapai","Arizona","http://www.cityofprescott.net/"
"Prescott Valley","Yavapai","Arizona","http://www.pvaz.net/"
"Quartzsite","La Paz","Arizona","http://www.ci.quartzsite.az.us/"
"Queen Creek","Maricopa","Arizona","http://www.queencreek.org/"
"Safford","Graham","Arizona","http://www.cityofsafford.us/"
"Sahuarita","Pima","Arizona","http://www.ci.sahuarita.az.us/"
"Saint Johns","Apache","Arizona","http://www.stjohnsaz.com/"
"Scottsdale","Maricopa","Arizona","http://www.scottsdaleaz.gov/"
"Sedona","Coconino","Arizona","http://www.sedonaaz.gov/"
"Show Low","Navajo","Arizona","http://ci.show-low.az.us/"
"Sierra Vista","Cochise","Arizona","http://www.ci.sierra-vista.az.us/"
"Snowflake","Navajo","Arizona","http://www.ci.snowflake.az.us/"
"Springerville","Apache","Arizona","http://www.springerville.com/"
"Superior","Pinal","Arizona","http://www.superior-arizona.com/"
"Surprise","Maricopa","Arizona","http://www.surpriseaz.gov/"
"Tempe","Maricopa","Arizona","http://www.tempe.gov/"
"Thatcher","Graham","Arizona","http://www.thatcher.az.gov/"
"Tolleson","Maricopa","Arizona","http://www.tollesonaz.org/"
"Tombstone","Cochise","Arizona","http://www.cityoftombstone.com/"
"Tucson","Pima","Arizona","http://www.cityoftucson.org/"
"Wellton","Yuma","Arizona","http://www.town.wellton.az.us/"
"Queen Creek","Pinal","Arizona","http://www.queencreek.org/"
"Marina","Monterey","California","http://www.ci.marina.ca.us/"
"Martinez","Contra Costa","California","http://www.cityofmartinez.org/"
"Marysville","Yuba","California","http://www.marysville.ca.us/"
"Maywood","Los Angeles","California","http://www.cityofmaywood.com/"
"McFarland","Kern","California","http://www.mcfarlandcity.org/"
"Mendota","Fresno","California","http://www.ci.mendota.ca.us/"
"Menlo Park","San Mateo","California","http://www.menlopark.org"
"Adelanto","San Bernardino","California","http://www.ci.adelanto.ca.us/"
"Merced","Merced","California","http://www.cityofmerced.org/"
"Agoura","Los Angeles","California","http://ci.agoura-hills.ca.us/"
"Mill Valley","Marin","California","http://www.cityofmillvalley.org/"
"Alameda","Alameda","California","http://www.ci.alameda.ca.us/"
"Millbrae","San Mateo","California","http://www.ci.millbrae.ca.us/"
"Albany","Alameda","California","http://www.albanyca.org/"
"Milpitas","Santa Clara","California","http://www.ci.milpitas.ca.gov/"
"Alhambra","Los Angeles","California","http://www.cityofalhambra.org/"
"Mission Viejo","Orange","California","http://www.cityofmissionviejo.org/"
"Aliso Viejo","Orange","California","http://ci.aliso-viejo.ca.us/"
"Modesto","Stanislaus","California","http://www.ci.modesto.ca.us/"
"Alturas","Modoc","California","http://www.cityofalturas.org/"
"Monrovia","Los Angeles","California","http://www.ci.monrovia.ca.us/"
"American Canyon","Napa","California","http://www.ci.american-canyon.ca.us/"
"Montclair","San Bernardino","California","http://www.ci.montclair.ca.us/"
"Anaheim","Orange","California","http://www.anaheim.net/"
"Monte Sereno","Santa Clara","California","http://www.montesereno.org/"
"Anderson","Shasta","California","http://www.ci.anderson.ca.us/"
"Montebello","Los Angeles","California","http://www.cityofmontebello.com/"
"Angels Camp","Calaveras","California","http://www.cityofangels.org/"
"Monterey","Monterey","California","http://www.monterey.org/"
"Antioch","Contra Costa","California","http://www.ci.antioch.ca.us/"
"Monterey Park","Los Angeles","California","http://www.ci.monterey-park.ca.us/"
"Apple Valley","San Bernardino","California","http://www.applevalley.org/"
"Moorpark","Ventura","California","http://www.ci.moorpark.ca.us/"
"Arcadia","Los Angeles","California","http://www.ci.arcadia.ca.us/"
"Moraga","Contra Costa","California","http://www.moraga.ca.us/"
"Arcata","Humboldt","California","http://www.cityofarcata.org/"
"Moreno Valley","Riverside","California","http://www.ci.moreno-valley.ca.us/"
"Arroyo Grande","San Luis Obispo","California","http://www.arroyogrande.org/"
"Morgan Hill","Santa Clara","California","http://www.morgan-hill.ca.gov/"
"Artesia","Los Angeles","California","http://www.cityofartesia.us/"
"Morro Bay","San Luis Obispo","California","http://www.morro-bay.ca.us/"
"Mount Shasta","Siskiyou","California","http://ci.mt-shasta.ca.us/"
"Atascadero","San Luis Obispo","California","http://www.atascadero.org/"
"Mountain View","Santa Clara","California","http://www.ci.mtnview.ca.us/"
"Atherton","San Mateo","California","http://www.ci.atherton.ca.us/"
"Murrieta","Riverside","California","http://www.murrieta.org"
"Atwater","Merced","California","http://www.atwater.org/"
"Napa","Napa","California","http://www.cityofnapa.org/"
"Auburn","Placer","California","http://www.auburn.ca.gov/"
"National City","San Diego","California","http://www.ci.national-city.ca.us/"
"Avalon","Los Angeles","California","http://www.cityofavalon.com/"
"Needles","San Bernardino","California","http://www.cityofneedles.com/"
"Azusa","Los Angeles","California","http://www.ci.azusa.ca.us/"
"Newark","Alameda","California","http://www.newark.org/"
"Bakersfield","Kern","California","http://www.bakersfieldcity.us/"
"Newman","Stanislaus","California","http://www.cityofnewman.com/"
"Baldwin Park","Los Angeles","California","http://www.baldwinpark.com/"
"Newport Beach","Orange","California","http://www.city.newport-beach.ca.us/"
"Banning","Riverside","California","http://www.ci.banning.ca.us/"
"Norco","Riverside","California","http://www.ci.norco.ca.us/"
"Barstow","San Bernardino","California","http://www.barstowca.org/"
"Norwalk","Los Angeles","California","http://www.ci.norwalk.ca.us/"
"Beaumont","Riverside","California","http://www.ci.beaumont.ca.us/"
"Novato","Marin","California","http://www.ci.novato.ca.us/"
"Bell","Los Angeles","California","http://www.cityofbell.org"
"Oakdale","Stanislaus","California","http://www.ci.oakdale.ca.us/"
"Bell Gardens","Los Angeles","California","http://www.bellgardens.org/"
"Oakland","Alameda","California","http://www.oaklandnet.com/"
"Bellflower","Los Angeles","California","http://www.bellflower.org/"
"Oakley","Contra Costa","California","http://www.ci.oakley.ca.us/"
"Belmont","San Mateo","California","http://www.belmont.gov/"
"Oceanside","San Diego","California","http://www.ci.oceanside.ca.us/"
"Belvedere","Marin","California","http://www.cityofbelvedere.org/"
"Ojai","Ventura","California","http://ci.ojai.ca.us/"
"Benicia","Solano","California","http://www.ci.benicia.ca.us/"
"Ontario","San Bernardino","California","http://www.ci.ontario.ca.us/"
"Berkeley","Alameda","California","http://www.ci.berkeley.ca.us/"
"Orange","Orange","California","http://www.cityoforange.org/"
"Beverly Hills","Los Angeles","California","http://www.beverlyhills.org/"
"Big Bear Lake","San Bernardino","California","http://www.citybigbearlake.com/"
"Orinda","Contra Costa","California","http://www.ci.orinda.ca.us/"
"Biggs","Butte","California","http://www.biggs-ca.gov/"
"Oroville","Butte","California","http://www.cityoforoville.org/"
"Oxnard","Ventura","California","http://www.ci.oxnard.ca.us/"
"Pacific Grove","Monterey","California","http://www.ci.pg.ca.us/"
"Bradbury","Los Angeles","California","http://www.cityofbradbury.org/"
"Pacifica","San Mateo","California","http://www.cityofpacifica.org/"
"Brawley","Imperial","California","http://www.cityofbrawley.com/"
"Palm Desert","Riverside","California","http://www.palm-desert.org/"
"Brea","Orange","California","http://www.ci.brea.ca.us/"
"Palm Springs","Riverside","California","http://www.ci.palm-springs.ca.us/"
"Brentwood","Contra Costa","California","http://www.ci.brentwood.ca.us/"
"Palmdale","Los Angeles","California","http://www.cityofpalmdale.org/"
"Brisbane","San Mateo","California","http://www.ci.brisbane.ca.us/"
"Palo Alto","Santa Clara","California","http://www.cityofpaloalto.org/"
"Buellton","Santa Barbara","California","http://www.cityofbuellton.com/"
"Palos Verdes Estates","Los Angeles","California","http://www.palosverdes.com/pve/"
"Paradise","Butte","California","http://www.townofparadise.com/"
"Burbank","Los Angeles","California","http://www.ci.burbank.ca.us/"
"Paramount","Los Angeles","California","http://www.paramountcity.com/"
"Burlingame","San Mateo","California","http://www.burlingame.org/"
"Parlier","Fresno","California","http://www.parlier.ca.us/"
"Calabasas","Los Angeles","California","http://www.cityofcalabasas.com/"
"Pasadena","Los Angeles","California","http://www.ci.pasadena.ca.us/"
"Calexico","Imperial","California","http://www.calexico.ca.gov/"
"Paso Robles","San Luis Obispo","California","http://www.prcity.com/"
"Patterson","Stanislaus","California","http://www.ci.patterson.ca.us/"
"Calimesa","Riverside","California","http://www.cityofcalimesa.net/"
"Perris","Riverside","California","http://www.cityofperris.org/"
"Petaluma","Sonoma","California","http://www.cityofpetaluma.net/"
"Calistoga","Napa","California","http://www.ci.calistoga.ca.us/"
"Pico Rivera","Los Angeles","California","http://www.ci.pico-rivera.ca.us/"
"Camarillo","Ventura","California","http://www.ci.camarillo.ca.us/"
"Campbell","Santa Clara","California","http://www.ci.campbell.ca.us/"
"Pinole","Contra Costa","California","http://www.ci.pinole.ca.us/"
"Canyon Lake","Riverside","California","http://www.cityofcanyonlake.com/"
